Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,month,year,day_of_week,holiday_flag,Outlier,Predicted_Sales
27,2010-10-08,1707662.87,0,57.78,2.903,136.6277321,8.021,10,2010,Friday,False,1,1116663.538936756
27,2010-10-15,1728388.2,0,58.38,2.999,136.6401935,8.021,10,2010,Friday,False,1,1116302.8291767742
27,2010-10-22,1693935.29,0,52.82,3.049,136.688871,8.021,10,2010,Friday,False,1,1125243.2999830549
27,2010-10-29,1688955.49,0,61.02,3.055,136.7375484,8.021,10,2010,Friday,False,1,1112297.151040683
27,2010-11-05,1686010.02,0,45.91,3.049,136.7862258,8.021,11,2010,Friday,False,1,1151331.380474809
27,2010-11-12,1828010.25,0,45.9,3.065,136.8349032,8.021,11,2010,Friday,False,1,1151340.925061201
27,2010-11-19,1704785.74,0,50.81,3.138,136.7715714,8.021,11,2010,Friday,False,1,1144233.8999420933
27,2010-11-26,2627910.75,1,46.67,3.186,136.6895714,8.021,11,2010,Friday,True,-1,1194040.1944873976
27,2010-12-03,1884343.67,0,41.81,3.2,136.6075714,8.021,12,2010,Friday,False,1,1174575.3341182135
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,12,2010,Friday,False,1,1192347.6438493175
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,12,2010,Friday,False,1,1191390.7243131576
27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,12,2010,Friday,False,-1,1191730.7796329525
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,12,2010,Friday,True,1,1237319.050650552
27,2011-01-07,1568159.48,0,34.42,3.351,136.7332569,7.827,1,2011,Friday,False,1,1021163.4861604332
27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,1,2011,Friday,False,1,1034802.789841572
27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,1,2011,Friday,False,1,1027813.6905003394
27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,1,2011,Friday,False,1,1037889.9114731811
27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,2,2011,Friday,False,1,1045199.1308919545
27,2011-02-11,1636224.77,1,30.45,3.416,137.1378318,7.827,2,2011,Friday,True,1,1085187.0313765658
27,2011-02-18,1709365.19,0,39.32,3.42,137.2511849,7.827,2,2011,Friday,False,1,1028213.715666524
27,2011-02-25,1688935.71,0,33.05,3.452,137.3764439,7.827,2,2011,Friday,False,1,1037985.5288649858
27,2011-03-04,1656130.67,0,36.99,3.605,137.5017028,7.827,3,2011,Friday,False,1,1047944.6741252857
27,2011-03-11,1613259.77,0,43.64,3.752,137.6269617,7.827,3,2011,Friday,False,1,1038157.6494456296
27,2011-03-18,1624539.21,0,46.65,3.796,137.7398929,7.827,3,2011,Friday,False,1,1033460.3746611805
27,2011-03-25,1554651.08,0,40.11,3.789,137.8478929,7.827,3,2011,Friday,False,1,1043446.923287655
27,2011-04-01,1628868.28,0,37.27,3.811,137.9558929,7.725,4,2011,Friday,False,1,1065511.104088683
27,2011-04-08,1689844.18,0,46.87,3.895,138.0638929,7.725,4,2011,Friday,False,1,1050730.1539825033
27,2011-04-15,1727175.61,0,52.24,3.981,138.1646952,7.725,4,2011,Friday,False,1,1042620.2269512883
27,2011-04-22,1921655.48,0,50.02,4.061,138.2475036,7.725,4,2011,Friday,False,1,1046430.6932716889
27,2011-04-29,1642074.64,0,61.71,4.117,138.3303119,7.725,4,2011,Friday,False,1,1028245.8763333124
27,2011-05-06,1757041.96,0,56.48,4.192,138.4131202,7.725,5,2011,Friday,False,1,1052203.8203524468
27,2011-05-13,1763545.32,0,60.07,4.211,138.4959286,7.725,5,2011,Friday,False,1,1046503.7872083741
27,2011-05-20,1725268.56,0,60.22,4.202,138.587106,7.725,5,2011,Friday,False,1,1046009.4763688807
27,2011-05-27,1820723.17,0,66.43,4.134,138.6782834,7.725,5,2011,Friday,False,1,1035624.776667227
27,2011-06-03,2053708.01,0,74.17,4.069,138.7694608,7.725,6,2011,Friday,False,1,1038309.0964897054
27,2011-06-10,1817914.71,0,73.26,4.025,138.8606382,7.725,6,2011,Friday,False,1,1039257.2696853685
27,2011-06-17,1814740.09,0,67.03,3.989,139.0028333,7.725,6,2011,Friday,False,1,1048497.4084733343
27,2011-06-24,1811455.15,0,72.02,3.964,139.1832917,7.725,6,2011,Friday,False,1,1040103.8143496343
27,2011-07-01,1949983.93,0,73.76,3.916,139.36375,7.85,7,2011,Friday,False,1,1049361.5062553731
27,2011-07-08,2000055.27,0,76.87,3.886,139.5442083,7.85,7,2011,Friday,False,1,1043888.3759473978
27,2011-07-15,1762155.79,0,77.83,3.915,139.7006325,7.85,7,2011,Friday,False,1,1042218.8779199918
27,2011-07-22,1754879.45,0,82.28,3.972,139.7969712,7.85,7,2011,Friday,False,1,1035379.5289631368
27,2011-07-29,1744879.06,0,79.41,4.004,139.8933099,7.85,7,2011,Friday,False,1,1039876.2514382213
27,2011-08-05,1747289.53,0,78.14,4.02,139.9896486,7.85,8,2011,Friday,False,1,1057211.5327192124
27,2011-08-12,1758437.96,0,76.67,3.995,140.0859873,7.85,8,2011,Friday,False,1,1059148.2031436935
27,2011-08-19,1781905.24,0,72.97,3.942,140.1289205,7.85,8,2011,Friday,False,1,1064527.1530319215
27,2011-08-26,2034400.78,0,72.88,3.906,140.1629528,7.85,8,2011,Friday,False,1,1064364.8185199643
27,2011-09-02,1511717.53,0,71.44,3.879,140.196985,7.85,9,2011,Friday,False,1,1081832.0638982533
27,2011-09-09,1911470.84,1,70.93,3.93,140.2310173,7.85,9,2011,Friday,True,1,1125700.521518924
27,2011-09-16,1613773.9,0,69.65,3.937,140.2735,7.85,9,2011,Friday,False,1,1084841.6449180332
27,2011-09-23,1606208.68,0,63.61,3.899,140.32725,7.85,9,2011,Friday,False,1,1093966.3598271853
27,2011-09-30,1599626.26,0,70.92,3.858,140.381,7.85,9,2011,Friday,False,1,1082108.3925962336
27,2011-10-07,1672339.27,0,56.91,3.775,140.43475,7.906,10,2011,Friday,False,1,1117679.5860863093
27,2011-10-14,1682652.51,0,64.78,3.744,140.4784194,7.906,10,2011,Friday,False,1,1105027.9826860875
27,2011-10-21,1689591.44,0,59.62,3.757,140.4616048,7.906,10,2011,Friday,False,1,1113250.4512796444
27,2011-10-28,1710372.4,0,51.81,3.757,140.4447903,7.906,10,2011,Friday,False,1,1125551.769344823
27,2011-11-04,1621109.3,0,44.46,3.738,140.4279758,7.906,11,2011,Friday,False,1,1152462.7681026773
27,2011-11-11,1800728.07,0,49.69,3.719,140.4111613,7.906,11,2011,Friday,False,1,1144166.6938948657
27,2011-11-18,1723739.44,0,51.42,3.717,140.4127857,7.906,11,2011,Friday,False,1,1141433.7749761655
27,2011-11-25,2504400.71,1,47.88,3.689,140.4217857,7.906,11,2011,Friday,True,-1,1189614.4527432974
27,2011-12-02,1806924.74,0,50.55,3.666,140.4307857,7.906,12,2011,Friday,False,1,1157889.1435711856
27,2011-12-09,2014665.98,0,46.28,3.627,140.4397857,7.906,12,2011,Friday,False,1,1164327.042506706
27,2011-12-16,2205919.86,0,40.68,3.611,140.4700795,7.906,12,2011,Friday,False,1,1172952.2726620412
27,2011-12-23,2739019.75,0,41.59,3.587,140.528765,7.906,12,2011,Friday,False,-1,1171241.2290619616
27,2011-12-30,1650604.6,1,37.85,3.566,140.5874505,7.906,12,2011,Friday,True,1,1219670.4833499214
27,2012-01-06,1535287.4,0,35.8,3.585,140.6461359,8.009,1,2012,Friday,False,1,1007809.5396188509
27,2012-01-13,1492399.13,0,41.3,3.666,140.7048214,8.009,1,2012,Friday,False,1,999556.9056332536
27,2012-01-20,1542131.05,0,30.35,3.705,140.8086118,8.009,1,2012,Friday,False,1,1016769.667038732
27,2012-01-27,1263534.86,0,36.96,3.737,140.9124021,8.009,1,2012,Friday,False,1,1006363.3612788003
27,2012-02-03,1564246.02,0,42.52,3.796,141.0161924,8.009,2,2012,Friday,False,1,1013229.7367407316
27,2012-02-10,1651605.35,1,37.86,3.826,141.1199827,8.009,2,2012,Friday,True,1,1063327.4658303522
27,2012-02-17,1606221.56,0,37.24,3.874,141.2140357,8.009,2,2012,Friday,False,1,1021578.2309129019
27,2012-02-24,1648602.39,0,41.74,3.917,141.3007857,8.009,2,2012,Friday,False,1,1014592.7565872418
27,2012-03-02,1509323.09,0,40.07,3.983,141.3875357,8.009,3,2012,Friday,False,1,1032894.5783453579
27,2012-03-09,1607343.41,0,44.32,4.021,141.4742857,8.009,3,2012,Friday,False,1,1026269.9609500731
27,2012-03-16,1635984.07,0,49.6,4.021,141.55478,8.009,3,2012,Friday,False,1,1017800.6818745657
27,2012-03-23,1620839.34,0,57.3,4.054,141.6269332,8.009,3,2012,Friday,False,1,1005759.0566175682
27,2012-03-30,1615494.14,0,49.4,4.098,141.6990864,8.009,3,2012,Friday,False,1,1018284.0661298941
27,2012-04-06,1899013.34,0,48.73,4.143,141.7712396,8.253,4,2012,Friday,False,1,1029529.31798222
27,2012-04-13,1650405.21,0,52.22,4.187,141.8433929,8.253,4,2012,Friday,False,1,1024168.4868409232
27,2012-04-20,1639999.47,0,62.62,4.17,141.9015262,8.253,4,2012,Friday,False,1,1007600.8238487594
27,2012-04-27,1565498.84,0,52.33,4.163,141.9596595,8.253,4,2012,Friday,False,1,1023586.3336300364
27,2012-05-04,1669388.45,0,53.68,4.124,142.0177929,8.253,5,2012,Friday,False,1,1036542.9747011007
27,2012-05-11,1674306.31,0,58.97,4.055,142.0759262,8.253,5,2012,Friday,False,1,1027669.7039854915
27,2012-05-18,1707158.82,0,65.15,4.029,142.0970115,8.253,5,2012,Friday,False,1,1017753.5983490887
27,2012-05-25,1818906.73,0,64.77,3.979,142.1032776,8.253,5,2012,Friday,False,1,1018019.2492747108
27,2012-06-01,1900638.6,0,73.4,3.915,142.1095438,8.253,6,2012,Friday,False,1,1019500.1437950729
27,2012-06-08,1764756.31,0,64.05,3.871,142.1158099,8.253,6,2012,Friday,False,1,1033889.5478624306
27,2012-06-15,1773500.56,0,69.52,3.786,142.1292548,8.253,6,2012,Friday,False,1,1024730.956820011
27,2012-06-22,1837884.79,0,73.23,3.722,142.1606464,8.253,6,2012,Friday,False,1,1018429.6454849646
27,2012-06-29,1842555.32,0,73.94,3.667,142.1920381,8.253,6,2012,Friday,False,1,1016896.3638414126
27,2012-07-06,2062224.92,0,82.08,3.646,142.2234298,8.239,7,2012,Friday,False,1,1019672.9302173172
27,2012-07-13,1755889.53,0,78.95,3.689,142.2548214,8.239,7,2012,Friday,False,1,1024791.3696742125
27,2012-07-20,1730913.66,0,78.64,3.732,142.2337569,8.239,7,2012,Friday,False,1,1025597.5553404496
27,2012-07-27,1625883.71,0,76.01,3.82,142.2126924,8.239,7,2012,Friday,False,1,1030332.3491580028
27,2012-08-03,1705810.84,0,75.22,3.819,142.1916279,8.239,8,2012,Friday,False,1,1047065.7038093487
27,2012-08-10,1720537.26,0,78.44,3.863,142.1705634,8.239,8,2012,Friday,False,1,1042335.0363770525
27,2012-08-17,1735339.59,0,76.51,3.963,142.2157385,8.239,8,2012,Friday,False,1,1045900.2332667231
27,2012-08-24,1780443.36,0,72.93,3.997,142.3105933,8.239,8,2012,Friday,False,1,1051527.846847972
27,2012-08-31,1731935.43,0,75.0,4.026,142.4054482,8.239,8,2012,Friday,False,1,1048251.4832006275
27,2012-09-07,1840955.23,1,76.0,4.076,142.500303,8.239,9,2012,Friday,True,1,1105060.4623075223
27,2012-09-14,1519604.5,0,68.72,4.088,142.5938833,8.239,9,2012,Friday,False,1,1073542.1534773433
27,2012-09-21,1557485.75,0,66.1,4.203,142.6798167,8.239,9,2012,Friday,False,1,1078195.8776875897
27,2012-09-28,1540687.63,0,64.92,4.158,142.76575,8.239,9,2012,Friday,False,1,1079573.289590564
27,2012-10-05,1591816.88,0,64.5,4.151,142.8516833,8.0,10,2012,Friday,False,1,1100725.868057599
27,2012-10-12,1660081.29,0,55.4,4.186,142.9376167,8.0,10,2012,Friday,False,1,1115047.6740293943
27,2012-10-19,1620374.24,0,56.53,4.153,142.8633629,8.0,10,2012,Friday,False,1,1113228.1007182426
27,2012-10-26,1703047.74,0,58.99,4.071,142.7624113,8.0,10,2012,Friday,False,1,1109068.2007422955
28,2010-02-05,1672352.29,0,49.47,2.962,126.4420645,13.975,2,2010,Friday,False,1,882432.4082159426
28,2010-02-12,1558968.49,1,47.87,2.946,126.4962581,13.975,2,2010,Friday,True,1,927542.8533076472
28,2010-02-19,1491300.42,0,54.83,2.915,126.5262857,13.975,2,2010,Friday,False,1,873531.0857687362
28,2010-02-26,1542173.33,0,50.23,2.825,126.5522857,13.975,2,2010,Friday,False,1,880126.0346170512
28,2010-03-05,1608435.45,0,53.77,2.987,126.5782857,13.975,3,2010,Friday,False,1,890989.9431443841
28,2010-03-12,1326877.11,0,50.11,2.925,126.6042857,13.975,3,2010,Friday,False,1,896286.4361675776
28,2010-03-19,1279819.43,0,59.57,3.054,126.6066452,13.975,3,2010,Friday,False,1,882244.4729861589
28,2010-03-26,1245268.77,0,60.06,3.083,126.6050645,13.975,3,2010,Friday,False,1,881662.4973967521
28,2010-04-02,1441559.4,0,59.84,3.086,126.6034839,14.099,4,2010,Friday,False,1,894746.2563730811
28,2010-04-09,1382359.21,0,59.25,3.09,126.6019032,14.099,4,2010,Friday,False,1,895701.6125932753
28,2010-04-16,1268240.66,0,64.95,3.109,126.5621,14.099,4,2010,Friday,False,1,886959.4167790943
28,2010-04-23,1244177.21,0,64.55,3.05,126.4713333,14.099,4,2010,Friday,False,1,887413.9943462774
28,2010-04-30,1186971.02,0,67.38,3.105,126.3805667,14.099,4,2010,Friday,False,1,883519.7014468999
28,2010-05-07,1532893.22,0,70.15,3.127,126.2898,14.099,5,2010,Friday,False,1,894962.8329157851
28,2010-05-14,1245898.73,0,68.44,3.145,126.2085484,14.099,5,2010,Friday,False,1,897941.9721088281
28,2010-05-21,1217923.71,0,76.2,3.12,126.1843871,14.099,5,2010,Friday,False,1,885651.1962527069
28,2010-05-28,1176588.25,0,67.84,3.058,126.1602258,14.099,5,2010,Friday,False,1,898439.0973241143
28,2010-06-04,1543678.02,0,81.39,2.941,126.1360645,14.099,6,2010,Friday,False,1,891925.1220286667
28,2010-06-11,1348995.17,0,90.84,2.949,126.1119032,14.099,6,2010,Friday,False,1,877189.8779985923
28,2010-06-18,1267619.06,0,81.06,3.043,126.114,14.099,6,2010,Friday,False,1,893139.2309091131
28,2010-06-25,1231025.07,0,87.27,3.084,126.1266,14.099,6,2010,Friday,False,1,883619.8422302135
28,2010-07-02,1399960.15,0,91.98,3.105,126.1392,14.18,7,2010,Friday,False,1,889993.8506184174
28,2010-07-09,1340293.87,0,90.37,3.1,126.1518,14.18,7,2010,Friday,False,1,892462.4615187312
28,2010-07-16,1225336.41,0,97.18,3.094,126.1498065,14.18,7,2010,Friday,False,1,881734.9890219929
28,2010-07-23,1205884.98,0,99.22,3.112,126.1283548,14.18,7,2010,Friday,False,1,878693.1967388908
28,2010-07-30,1150204.71,0,96.31,3.017,126.1069032,14.18,7,2010,Friday,False,1,882707.5532752494
28,2010-08-06,1523101.38,0,92.95,3.123,126.0854516,14.18,8,2010,Friday,False,1,904156.2876354095
28,2010-08-13,1218688.09,0,87.01,3.159,126.064,14.18,8,2010,Friday,False,1,913759.7704135653
28,2010-08-20,1195897.6,0,92.81,3.041,126.0766452,14.18,8,2010,Friday,False,1,903875.3884365963
28,2010-08-27,1191585.92,0,93.19,3.129,126.0892903,14.18,8,2010,Friday,False,1,903808.9875056237
28,2010-09-03,1523410.71,0,83.12,3.087,126.1019355,14.18,9,2010,Friday,False,1,934780.1569863317
28,2010-09-10,1246062.17,1,83.63,3.044,126.1145806,14.18,9,2010,Friday,True,1,976497.8512696916
28,2010-09-17,1159812.35,0,82.45,3.028,126.1454667,14.18,9,2010,Friday,False,1,935361.6774434998
28,2010-09-24,1111797.21,0,81.77,2.939,126.1900333,14.18,9,2010,Friday,False,1,935766.2862309458
28,2010-10-01,1203080.41,0,85.2,3.001,126.2346,14.313,10,2010,Friday,False,1,943192.0081760318
28,2010-10-08,1334571.87,0,71.82,3.013,126.2791667,14.313,10,2010,Friday,False,1,964180.3241039269
28,2010-10-15,1158062.99,0,75.0,2.976,126.3266774,14.313,10,2010,Friday,False,1,958846.9173799561
28,2010-10-22,1120619.32,0,68.85,3.014,126.3815484,14.313,10,2010,Friday,False,1,968624.0428840824
28,2010-10-29,1231688.48,0,61.09,3.016,126.4364194,14.313,10,2010,Friday,False,1,980700.979227897
28,2010-11-05,1501663.26,0,65.49,3.129,126.4912903,14.313,11,2010,Friday,False,1,989839.6999438627
28,2010-11-12,1266460.45,0,57.79,3.13,126.5461613,14.313,11,2010,Friday,False,1,1001816.0734816921
28,2010-11-19,1179315.72,0,58.18,3.161,126.6072,14.313,11,2010,Friday,False,1,1001265.3152599465
28,2010-11-26,1937033.5,1,47.66,3.162,126.6692667,14.313,11,2010,Friday,True,1,1060473.3698872863
28,2010-12-03,1447916.29,0,43.33,3.041,126.7313333,14.313,12,2010,Friday,False,1,1039001.136230434
28,2010-12-10,1466164.49,0,50.01,3.203,126.7934,14.313,12,2010,Friday,False,1,1029401.9335128532
28,2010-12-17,1510443.62,0,52.77,3.236,126.8794839,14.313,12,2010,Friday,False,1,1025086.8317703621
28,2010-12-24,2026026.39,0,52.02,3.236,126.9835806,14.313,12,2010,Friday,False,1,1026034.323087786
28,2010-12-31,1090558.57,1,45.64,3.148,127.0876774,14.313,12,2010,Friday,True,1,1078083.698517118
28,2011-01-07,1402902.47,0,37.64,3.287,127.1917742,14.021,1,2011,Friday,False,1,884944.995538982
28,2011-01-14,1098286.61,0,43.15,3.312,127.3009355,14.021,1,2011,Friday,False,1,876209.7429938366
28,2011-01-21,1079669.11,0,53.53,3.223,127.4404839,14.021,1,2011,Friday,False,1,859036.6325144311
28,2011-01-28,1127859.69,0,50.74,3.342,127.5800323,14.021,1,2011,Friday,False,1,863864.1001574604
28,2011-02-04,1564897.32,0,45.14,3.348,127.7195806,14.021,2,2011,Friday,False,1,887839.814508615
28,2011-02-11,1397301.38,1,51.3,3.381,127.859129,14.021,2,2011,Friday,True,1,920886.7227940795
28,2011-02-18,1514828.82,0,53.35,3.43,127.99525,14.021,2,2011,Friday,False,1,874858.0558007535
28,2011-02-25,1311796.91,0,48.45,3.53,128.13,14.021,2,2011,Friday,False,1,882888.9534847611
28,2011-03-04,1723736.91,0,51.72,3.674,128.26475,14.021,3,2011,Friday,False,1,893822.1171223918
28,2011-03-11,1380836.35,0,57.75,3.818,128.3995,14.021,3,2011,Friday,False,1,884968.6602128446
28,2011-03-18,1286413.71,0,64.21,3.692,128.5121935,14.021,3,2011,Friday,False,1,873775.832306566
28,2011-03-25,1201059.72,0,54.4,3.909,128.6160645,14.021,3,2011,Friday,False,1,890327.5208134876
28,2011-04-01,1336838.41,0,63.63,3.772,128.7199355,13.736,4,2011,Friday,False,1,896477.4494232083
28,2011-04-08,1414713.5,0,64.47,4.003,128.8238065,13.736,4,2011,Friday,False,1,896394.1456977925
28,2011-04-15,1240126.07,0,57.63,3.868,128.9107333,13.736,4,2011,Friday,False,1,906086.345488081
28,2011-04-22,1297452.0,0,72.12,4.134,128.9553,13.736,4,2011,Friday,False,1,884921.5139569398
28,2011-04-29,1222367.9,0,68.27,4.151,128.9998667,13.736,4,2011,Friday,False,1,890976.4883879047
28,2011-05-06,1515890.38,0,68.4,4.193,129.0444333,13.736,5,2011,Friday,False,1,906392.7924406986
28,2011-05-13,1253316.3,0,70.93,4.202,129.089,13.736,5,2011,Friday,False,1,902378.4304859923
28,2011-05-20,1151282.31,0,66.59,4.169,129.0756774,13.736,5,2011,Friday,False,1,909013.6893977709
28,2011-05-27,1160043.98,0,76.67,4.087,129.0623548,13.736,5,2011,Friday,False,1,892694.2024085005
28,2011-06-03,1403779.25,0,71.81,4.031,129.0490323,13.736,6,2011,Friday,False,1,915452.6697888667
28,2011-06-10,1339972.83,0,78.72,3.981,129.0357097,13.736,6,2011,Friday,False,1,904314.0811372708
28,2011-06-17,1268503.49,0,86.84,3.935,129.0432,13.736,6,2011,Friday,False,1,891254.7588780774
28,2011-06-24,1208809.34,0,88.95,3.898,129.0663,13.736,6,2011,Friday,False,1,887655.5765068615
28,2011-07-01,1319054.57,0,89.85,3.842,129.0894,13.503,7,2011,Friday,False,1,906431.0303391189
28,2011-07-08,1459655.85,0,89.9,3.705,129.1125,13.503,7,2011,Friday,False,1,905432.272714883
28,2011-07-15,1197373.13,0,88.1,3.692,129.1338387,13.503,7,2011,Friday,False,1,908129.1611101705
28,2011-07-22,1165870.54,0,91.17,3.794,129.1507742,13.503,7,2011,Friday,False,1,903917.9526719155
28,2011-07-29,1114530.29,0,93.29,3.805,129.1677097,13.503,7,2011,Friday,False,1,900621.2213536025
28,2011-08-05,1523870.89,0,90.61,3.803,129.1846452,13.503,8,2011,Friday,False,1,920232.0706647524
28,2011-08-12,1218764.94,0,91.04,3.701,129.2015806,13.503,8,2011,Friday,False,1,918872.2752799242
28,2011-08-19,1200019.74,0,91.74,3.743,129.2405806,13.503,8,2011,Friday,False,1,917953.2517632544
28,2011-08-26,1166479.51,0,94.61,3.74,129.2832581,13.503,8,2011,Friday,False,1,913333.032800544
28,2011-09-02,1468871.49,0,93.66,3.798,129.3259355,13.503,9,2011,Friday,False,1,930550.9575953279
28,2011-09-09,1310087.0,1,88.0,3.913,129.3686129,13.503,9,2011,Friday,True,1,982893.4207026818
28,2011-09-16,1159212.1,0,76.36,3.918,129.4306,13.503,9,2011,Friday,False,1,958247.1360921217
28,2011-09-23,1109105.92,0,82.95,3.789,129.5183333,13.503,9,2011,Friday,False,1,946886.3424549396
28,2011-09-30,1120731.76,0,83.26,3.877,129.6060667,13.503,9,2011,Friday,False,1,946763.7824546148
28,2011-10-07,1557314.58,0,70.44,3.827,129.6938,12.89,10,2011,Friday,False,1,995365.9787757484
28,2011-10-14,1220984.94,0,67.31,3.805,129.7706452,12.89,10,2011,Friday,False,1,999971.5135166701
28,2011-10-21,1203172.05,0,73.05,3.842,129.7821613,12.89,10,2011,Friday,False,1,991167.19168565
28,2011-10-28,1242746.06,0,67.41,3.727,129.7936774,12.89,10,2011,Friday,False,1,999268.6955015695
28,2011-11-04,1576654.67,0,59.77,3.828,129.8051935,12.89,11,2011,Friday,False,1,1027333.7212750653
28,2011-11-11,1402654.95,0,48.76,3.824,129.8167097,12.89,11,2011,Friday,False,1,1044571.9953545663
28,2011-11-18,1255081.22,0,54.2,3.813,129.8268333,12.89,11,2011,Friday,False,1,1035937.3272388853
28,2011-11-25,1929738.27,1,53.25,3.622,129.8364,12.89,11,2011,Friday,True,1,1079015.5491167721
28,2011-12-02,1368130.35,0,52.5,3.701,129.8459667,12.89,12,2011,Friday,False,1,1053306.5534644765
28,2011-12-09,1467024.3,0,42.17,3.644,129.8555333,12.89,12,2011,Friday,False,1,1069145.088057971
28,2011-12-16,1429954.66,0,43.29,3.6,129.8980645,12.89,12,2011,Friday,False,1,1067013.1262606287
28,2011-12-23,1796203.51,0,45.4,3.541,129.9845484,12.89,12,2011,Friday,False,1,1063134.1795084327
28,2011-12-30,1270036.53,1,44.64,3.428,130.0710323,12.89,12,2011,Friday,True,1,1106238.7604756462
28,2012-01-06,1466046.07,0,50.43,3.599,130.1575161,12.187,1,2012,Friday,False,1,900758.609979056
28,2012-01-13,1161190.29,0,48.07,3.657,130.244,12.187,1,2012,Friday,False,1,904641.2188930239
28,2012-01-20,1129540.48,0,46.2,3.66,130.2792258,12.187,1,2012,Friday,False,1,907518.8199541656
28,2012-01-27,1132948.48,0,50.43,3.675,130.3144516,12.187,1,2012,Friday,False,1,900893.6547793837
28,2012-02-03,1531599.44,0,50.58,3.702,130.3496774,12.187,2,2012,Friday,False,1,916204.0503257528
28,2012-02-10,1572966.15,1,52.27,3.722,130.3849032,12.187,2,2012,Friday,True,1,956418.5154846649
28,2012-02-17,1501503.68,0,51.8,3.781,130.4546207,12.187,2,2012,Friday,False,1,914557.3450845255
28,2012-02-24,1323487.91,0,53.13,3.95,130.5502069,12.187,2,2012,Friday,False,1,913329.5757699196
28,2012-03-02,1451740.57,0,52.27,4.178,130.6457931,12.187,3,2012,Friday,False,1,931367.6550159171
28,2012-03-09,1680764.06,0,54.54,4.25,130.7413793,12.187,3,2012,Friday,False,1,928048.4104048634
28,2012-03-16,1337875.49,0,64.44,4.273,130.8261935,12.187,3,2012,Friday,False,1,912460.6560604601
28,2012-03-23,1216059.41,0,56.26,4.038,130.8966452,12.187,3,2012,Friday,False,1,923659.0965367398
28,2012-03-30,1209524.11,0,64.36,4.294,130.9670968,12.187,3,2012,Friday,False,1,912407.8572926233
28,2012-04-06,1559592.79,0,64.05,4.121,131.0375484,11.627,4,2012,Friday,False,1,939453.5961676018
28,2012-04-13,1290684.95,0,64.28,4.254,131.108,11.627,4,2012,Friday,False,1,939780.3720502071
28,2012-04-20,1180797.2,0,66.73,4.222,131.1173333,11.627,4,2012,Friday,False,1,935709.4540567901
28,2012-04-27,1170456.16,0,77.99,4.193,131.1266667,11.627,4,2012,Friday,False,1,917823.1298362986
28,2012-05-04,1450628.85,0,76.03,4.171,131.136,11.627,5,2012,Friday,False,1,936193.2868286724
28,2012-05-11,1264575.18,0,77.27,4.186,131.1453333,11.627,5,2012,Friday,False,1,934320.6202691391
28,2012-05-18,1213310.45,0,84.51,4.11,131.0983226,11.627,5,2012,Friday,False,1,922573.3925668924
28,2012-05-25,1151214.41,0,83.84,4.293,131.0287742,11.627,5,2012,Friday,False,1,924940.3089719553
28,2012-06-01,1245480.95,0,78.11,4.277,130.9592258,11.627,6,2012,Friday,False,1,949443.0738507446
28,2012-06-08,1440687.69,0,84.83,4.103,130.8896774,11.627,6,2012,Friday,False,1,937940.5295609103
28,2012-06-15,1229760.97,0,85.94,4.144,130.8295333,11.627,6,2012,Friday,False,1,936590.6220602232
28,2012-06-22,1180671.55,0,91.61,4.014,130.7929,11.627,6,2012,Friday,False,1,926943.2451543033
28,2012-06-29,1129031.98,0,90.47,3.875,130.7562667,11.627,6,2012,Friday,False,1,927932.5876458269
28,2012-07-06,1500863.54,0,89.13,3.765,130.7196333,10.926,7,2012,Friday,False,1,960344.2868634766
28,2012-07-13,1179915.04,0,95.61,3.723,130.683,10.926,7,2012,Friday,False,1,949983.2438874708
28,2012-07-20,1149427.48,0,85.53,3.726,130.7012903,10.926,7,2012,Friday,False,1,965790.5549772037
28,2012-07-27,1135035.09,0,93.47,3.769,130.7195806,10.926,7,2012,Friday,False,1,953554.6310165848
28,2012-08-03,1376520.1,0,88.16,3.76,130.737871,10.926,8,2012,Friday,False,1,977247.9919611112
28,2012-08-10,1269113.41,0,95.91,3.811,130.7561613,10.926,8,2012,Friday,False,1,965361.1803056706
28,2012-08-17,1184198.41,0,94.87,4.002,130.7909677,10.926,8,2012,Friday,False,1,968129.0522889071
28,2012-08-24,1199309.59,0,85.32,4.055,130.8381613,10.926,8,2012,Friday,False,1,983357.3779021981
28,2012-08-31,1227118.75,0,89.78,4.093,130.8853548,10.926,8,2012,Friday,False,1,976490.4865749563
28,2012-09-07,1469693.99,1,88.52,4.124,130.9325484,10.926,9,2012,Friday,True,1,1036833.2465896617
28,2012-09-14,1124660.77,0,83.64,4.133,130.9776667,10.926,9,2012,Friday,False,1,1001634.3478746574
28,2012-09-21,1135340.19,0,82.97,4.125,131.0103333,10.926,9,2012,Friday,False,1,1002563.4506745136
28,2012-09-28,1129508.61,0,81.22,3.966,131.043,10.926,9,2012,Friday,False,1,1004230.521435693
